 8663.400399  -0.518528  -0.500530  -0.553822  -0.644861   0.091040  -0.037748  -0.071290
 8663.401232  -0.528264  -0.508066  -0.562972  -0.653737   0.090765  -0.035859  -0.075105
 8663.402413  -0.528788  -0.504050  -0.555745  -0.650504   0.094759  -0.043065  -0.076431
 8663.403489  -0.511338  -0.496272  -0.549979  -0.642876   0.092897  -0.039190  -0.068773
 8663.404693  -0.505543  -0.486883  -0.536530  -0.640320   0.103790  -0.054143  -0.068307
 8663.405434  -0.503630  -0.481348  -0.532556  -0.631988   0.099432  -0.048223  -0.073491
 8663.406695  -0.505674  -0.477631  -0.529823  -0.629436   0.099613  -0.047421  -0.080235
 8663.407772  -0.506903  -0.473124  -0.530118  -0.625358   0.095240  -0.038245  -0.090775
 8663.409832  -0.496587  -0.465475  -0.520684  -0.619491   0.098808  -0.043599  -0.086320
 8663.410816  -0.497593  -0.465779  -0.517871  -0.621464   0.103593  -0.051501  -0.083906
 8663.412135  -0.498743  -0.460186  -0.515351  -0.616687   0.101336  -0.046171  -0.093722
 8663.413130  -0.488737  -0.460031  -0.516203  -0.614581   0.098378  -0.042206  -0.084877
 8663.414404  -0.480223  -0.460261  -0.516147  -0.611168   0.095021  -0.039136  -0.075847
 8663.415179  -0.493940  -0.466559  -0.522539  -0.619815   0.097276  -0.041297  -0.083360
 8663.416487  -0.487092  -0.465391  -0.521034  -0.617095   0.096061  -0.040418  -0.077344
 8663.417529  -0.500225  -0.471041  -0.525852  -0.626168   0.100316  -0.045505  -0.083996
 8663.418709  -0.510313  -0.475913  -0.528431  -0.633142   0.104712  -0.052195  -0.086916
 8663.419519  -0.511626  -0.482074  -0.536930  -0.636074   0.099144  -0.044288  -0.084408
 8663.420978  -0.522136  -0.488942  -0.542546  -0.645214   0.102668  -0.049064  -0.086799
 8663.422054  -0.531422  -0.493012  -0.544134  -0.648171   0.104037  -0.052916  -0.089531
 8663.424184  -0.526284  -0.496245  -0.549576  -0.648350   0.098774  -0.045443  -0.083370
 8663.425133  -0.537875  -0.507127  -0.559089  -0.655186   0.096097  -0.044136  -0.082709
 8663.426880  -0.525677  -0.496090  -0.551000  -0.643610   0.092610  -0.037699  -0.084498
 8663.427864  -0.531045  -0.499597  -0.552619  -0.649248   0.096629  -0.043607  -0.084470
 8663.429079  -0.527015  -0.497813  -0.552890  -0.647343   0.094453  -0.039376  -0.084279
 8663.430248  -0.524026  -0.495768  -0.547596  -0.648057   0.100461  -0.048634  -0.080086
 8663.431568  -0.522942  -0.496533  -0.547982  -0.646100   0.098118  -0.046670  -0.077857
 8663.432563  -0.496459  -0.487709  -0.538254  -0.635831   0.097577  -0.047032  -0.059294
 8663.434346  -0.497651  -0.482680  -0.538028  -0.631260   0.093232  -0.037883  -0.070319
 8663.435237  -0.502997  -0.480640  -0.532558  -0.631784   0.099226  -0.047308  -0.074275
 8663.436475  -0.494782  -0.473743  -0.528181  -0.624329   0.096147  -0.041709  -0.075478
 8663.437285  -0.496927  -0.473058  -0.528425  -0.624048   0.095622  -0.040255  -0.079236
 8663.438489  -0.492742  -0.473475  -0.526625  -0.624381   0.097756  -0.044606  -0.072417
 8663.439913  -0.490768  -0.469256  -0.523724  -0.620918   0.097194  -0.042726  -0.075980
 8663.441313  -0.495179  -0.468597  -0.522187  -0.622012   0.099825  -0.046234  -0.080173
 8663.442586  -0.501948  -0.469334  -0.525656  -0.622734   0.097079  -0.040757  -0.088936
 8663.443755  -0.503045  -0.468652  -0.522253  -0.625800   0.103548  -0.049947  -0.087994
 8663.444623  -0.496737  -0.473422  -0.529685  -0.626585   0.096900  -0.040637  -0.079578
 8663.445954  -0.498706  -0.476622  -0.531647  -0.633641   0.101993  -0.046967  -0.077110
 8663.447633  -0.504028  -0.482575  -0.538877  -0.634053   0.095176  -0.038874  -0.077755
 8663.449566  -0.526852  -0.495710  -0.548186  -0.644344   0.096158  -0.043682  -0.083618
 8663.451892  -0.526786  -0.508468  -0.562863  -0.655392   0.092529  -0.038134  -0.072713
 8663.453049  -0.522280  -0.504463  -0.561770  -0.649207   0.087437  -0.030129  -0.075125
 8663.453813  -0.523899  -0.503325  -0.560729  -0.646609   0.085880  -0.028476  -0.077977
 8663.455110  -0.518581  -0.501880  -0.556405  -0.650346   0.093942  -0.039417  -0.071226
 8663.456498  -0.523479  -0.504563  -0.556790  -0.649481   0.092692  -0.040465  -0.071143
 8663.457667  -0.526666  -0.505630  -0.555861  -0.650926   0.095065  -0.044834  -0.071267
 8663.458547  -0.511702  -0.505098  -0.553863  -0.649990   0.096126  -0.047361  -0.055369
 8663.459924  -0.514984  -0.502526  -0.551839  -0.648985   0.097146  -0.047833  -0.061772
 8663.460827  -0.520355  -0.498733  -0.550483  -0.647515   0.097032  -0.045282  -0.073372
 8663.462158  -0.510699  -0.489973  -0.542582  -0.638522   0.095940  -0.043331  -0.073335
 8663.464450  -0.506224  -0.484951  -0.540530  -0.634863   0.094333  -0.038755  -0.076851
 8663.466151  -0.497731  -0.480973  -0.534369  -0.635941   0.101572  -0.048176  -0.070154
 8663.466996  -0.505792  -0.478600  -0.533032  -0.628588   0.095556  -0.041124  -0.081624
 8663.468628  -0.501389  -0.472475  -0.526944  -0.627712   0.100769  -0.046301  -0.083381
 8663.469404  -0.500010  -0.476052  -0.530623  -0.629900   0.099278  -0.044707  -0.078529
 8663.470688  -0.496408  -0.471707  -0.526791  -0.624512   0.097721  -0.042637  -0.079785
 8663.471799  -0.492364  -0.468835  -0.521466  -0.622945   0.101479  -0.048848  -0.076159
 8663.473292  -0.495744  -0.466709  -0.521062  -0.625471   0.104410  -0.050057  -0.083388
 8663.474334  -0.495860  -0.468551  -0.526764  -0.623727   0.096962  -0.038749  -0.085522
 8663.475619  -0.513256  -0.472491  -0.531147  -0.625955   0.094808  -0.036152  -0.099421
