 8501.319963   0.694400   0.673437   0.676035   0.665940   0.010095  -0.012693   0.023560        
 8501.321757   0.685044   0.670792   0.676360   0.668774   0.007586  -0.013154   0.019819        
 8501.324268   0.680186   0.666105   0.679007   0.655787   0.023219  -0.036121   0.026983        
 8501.326468   0.716448   0.670595   0.683071   0.659370   0.023702  -0.036178   0.058329        
 8501.328493   0.687914   0.665869   0.680639   0.657338   0.023301  -0.038072   0.036816        
 8501.330472   0.667901   0.675216   0.677040   0.659561   0.017479  -0.019302  -0.005491        
 8501.332868   0.697931   0.672018   0.675637   0.664155   0.011482  -0.015101   0.029533        
 8501.334905   0.705740   0.677615   0.684163   0.659769   0.024394  -0.030942   0.034673        
 8501.337023   0.657955   0.671016   0.678649   0.665860   0.012790  -0.020422  -0.005429        
 8501.338991   0.718141   0.673023   0.675179   0.658708   0.016471  -0.018627   0.047273        
 8501.341097   0.700244   0.677182   0.684522   0.657919   0.026603  -0.033943   0.030401        
 8501.343435   0.695921   0.680502   0.682083   0.666559   0.015524  -0.017106   0.017002        
 8501.346444   0.681191   0.673398   0.681682   0.659280   0.022402  -0.030686   0.016077        
 8501.348354   0.710953   0.668495   0.681145   0.656758   0.024387  -0.037038   0.055109        
 8501.350495   0.683187   0.675131   0.673261   0.653919   0.019342  -0.017471   0.006185        
 8501.352336   0.668568   0.668791   0.674517   0.660028   0.014489  -0.020216   0.005503        
 8501.354477   0.674280   0.670644   0.668718   0.658242   0.010476  -0.008550   0.001710        
 8501.356109   0.678988   0.680054   0.678082   0.671593   0.006488  -0.004516  -0.003039        
 8501.359743   0.717496   0.678173   0.677349   0.658818   0.01!8532 -0.017708   0.038499        
 8501.361537   0.674807   0.670866   0.677762   0.659611   0.018150  -0.025046   0.010836        
 8501.363748   0.673789   0.666575   0.677136   0.665055   0.012081  -0.022643   0.017777        
 8501.365588   0.665489   0.673162   0.681468   0.657811   0.023657  -0.031964   0.000633        
 8501.367718   0.663410   0.676536   0.678889   0.659559   0.019330  -0.021683  -0.010774        
 8501.369720   0.661808   0.674857   0.677785   0.662087   0.015698  -0.018626  -0.010121        
 8501.371873   0.682068   0.677634   0.682904   0.659147   0.023757  -0.029026   0.009704        
 8501.373829   0.663959   0.672186   0.682250   0.656801   0.025449  -0.035513   0.001836        
 8501.375970   0.701107   0.672762   0.677678   0.663755   0.013922  -0.018838   0.033261        
 8501.377914   0.694768   0.669731   0.681380   0.665207   0.016172  -0.027821   0.036686        
 8501.380079   0.709676   0.670900   0.676434   0.652409   0.024026  -0.029560   0.044311        
 8501.382544   0.684567   0.671388   0.680537   0.653727   0.026811  -0.035960   0.022329        
 8501.384801   0.692252   0.673492   0.679429   0.660585   0.018843  -0.024780   0.024697        
 8501.386479   0.705286   0.672861   0.680733   0.657872   0.022861  -0.030733   0.040298        
 8501.388516   0.652176   0.672347   0.681907   0.661216   0.020691  -0.030250  -0.010611        
 8501.390414   0.671428   0.676467   0.681527   0.665286   0.016241  -0.021300   0.000021        
 8501.392463   0.666671   0.669222   0.679982   0.661900   0.018081  -0.028841   0.008208        
 8501.395299   0.671492   0.670009   0.679451   0.657145   0.022306  -0.031748   0.010925        
 8501.397451   0.703440   0.671843   0.679255   0.657455   0.021800  -0.029212   0.039009        
 8501.399199   0.650066   0.678370   0.676765   0.659303   0.017462  -0.015857  -0.029909        
 8501.401294   0.689803   0.672962   0.680997   0.664522   0.016475  -0.024511   0.024877        
 8501.403030   0.672515   0.672591   0.684098   0.662726   0.021372  -0.032879   0.011431        
 8501.405056   0.701907   0.676893   0.677241   0.664456   0.012785  -0.013133   0.025362        
 8501.408644   0.673514   0.666587   0.681670   0.652058   0.029612  -0.044695   0.022011        
 8501.410646   0.675517   0.669321   0.674757   0.646286   0.028471  -0.033907   0.011632        
 8501.412556   0.692168   0.673406   0.683913   0.661320   0.022593  -0.033100   0.029268        
 8501.414650   0.674094   0.674042   0.678874   0.654912   0.023961  -0.028793   0.004883        
 8501.416641   0.700255   0.670125   0.682103   0.657702   0.024402  -0.036379   0.042107        
 8501.418759   0.698553   0.671612   0.678832   0.654670   0.024163  -0.031383   0.034161        
 8501.420623   0.696091   0.675529   0.681069   0.657258   0.023811  -0.029351   0.026102        
 8501.422706   0.697334   0.676502   0.682807   0.666489   0.016318  -0.022623   0.027137        
 8501.426769   0.708245   0.677253   0.679437   0.669195   0.010241  -0.012425   0.033175        
 8501.428794   0.689814   0.670991   0.682372   0.663949   0.018423  -0.029803   0.030203        
 8501.430866   0.713451   0.672214   0.684234   0.667568   0.016666  -0.028686   0.053257        
 8501.432903   0.698577   0.673181   0.681452   0.665675   0.015777  -0.024048   0.033666        
 8501.434812   0.699877   0.680221   0.684491   0.656518   0.027973  -0.032242   0.023925        
 8501.436873   0.703458   0.676108   0.680319   0.664099   0.016219  -0.020430   0.031561        
 8501.439512   0.708454   0.668505   0.682297   0.666811   0.015486  -0.029279   0.053740        
 8501.441630   0.701205   0.679108   0.682630   0.660894   0.021736  -0.025259   0.025620        
 8501.443285   0.695123   0.674117   0.680249   0.661139   0.019109  -0.025241   0.027137        
 8501.445275   0.698084   0.675854   0.676115   0.661827   0.014288  -0.014549   0.022491        
 8501.447255   0.693457   0.672475   0.678163   0.660179   0.017984  -0.023672   0.026670        
 8501.449350   0.686112   0.673298   0.681382   0.655947   0.025435  -0.033519   0.020898        
 8501.451398   0.683987   0.670832   0.680052   0.657740   0.022312  -0.031532   0.022375        
 8501.453447   0.668956   0.669934   0.676243   0.668531   0.007711  -0.014019   0.005330        
 8501.455461   0.687568   0.675712   0.682684   0.659861   0.022823  -0.029794   0.018827        
 8501.457556   0.686986   0.676229   0.677830   0.662906   0.014924  -0.016526   0.012358        
